cap,selected,n_eval_rows,eval_region,MAE_near,RMSE_near,R2_near,PHM_score_total_near,PHM_score_mean_near,bias_mean_error_near,late_fraction_near,frac_val_rows_on_the_cap
60,False,2325,"true RUL <= 30, uncapped truth",6.9547858639831555,8.64782897000196,0.06518817631993534,3024.371448729359,1.3008049241846706,5.88137346733803,0.8043010752688172,0.7696560196560197
70,False,2325,"true RUL <= 30, uncapped truth",7.372413226627382,9.291521449453864,-0.07915463557076508,3416.022639471042,1.469257049234857,5.742214492658772,0.7393548387096774,0.7312653562653563
80,False,2325,"true RUL <= 30, uncapped truth",7.776833243320236,9.916419141008197,-0.22919210725192207,3889.7585421975127,1.6730144267516183,5.353986499533836,0.676989247311828,0.6928746928746928
90,False,2325,"true RUL <= 30, uncapped truth",8.174660744029117,10.556355054842056,-0.3929579005486179,4518.444878834598,1.943417152186924,4.830645215236397,0.6206451612903225,0.6544840294840295
110,False,2325,"true RUL <= 30, uncapped truth",8.97356351650029,11.937767477629702,-0.7813786543744181,6942.890273620346,2.9861893649979985,3.7805516085899344,0.5341935483870968,0.5777027027027027
125,True,2325,"true RUL <= 30, uncapped truth",9.608682177176519,13.018397830367723,-1.1184835258715382,11757.343141584835,5.056921781326811,3.1239437706948183,0.4782795698924731,0.5201167076167076
130,False,2325,"true RUL <= 30, uncapped truth",9.808850129889565,13.373778295374095,-1.2357243236727404,14814.502313549192,6.371828952064169,2.9472706541522395,0.4653763440860215,0.5009213759213759
150,False,2325,"true RUL <= 30, uncapped truth",10.492620042700334,14.609976135371616,-1.6681425334516016,41000.79519048941,17.634750619565338,2.321738658765454,0.4150537634408602,0.42424242424242425
