detector,val_percentile_threshold,n_engines_at_risk,miss_rate,mean_lead_time,median_lead_time,mean_late_delay,mean_early_burden,cost_component_miss,cost_component_late,cost_component_early,avg_cost_per_engine,false_alert_rate_per_healthy_cycle
ocsvm,0.8,53,0.09433962264150944,41.479166666666664,38.0,0.9433962264150944,20.39622641509434,18.867924528301888,4.716981132075472,20.39622641509434,43.9811320754717,0.06029205363275301
ocsvm,0.9,53,0.41509433962264153,29.838709677419356,28.0,0.660377358490566,6.415094339622642,83.01886792452831,3.30188679245283,6.415094339622642,92.73584905660377,0.018514647475139607
ocsvm,0.95,53,0.660377358490566,23.055555555555557,21.0,0.6226415094339622,1.6603773584905661,132.0754716981132,3.1132075471698113,1.6603773584905661,136.8490566037736,0.005584256577179204
ocsvm,0.975,53,0.8113207547169812,19.9,16.0,0.7924528301886793,0.7735849056603774,162.26415094339623,3.9622641509433967,0.7735849056603774,167.0,0.0017917400782393167
ocsvm,0.99,53,0.9622641509433962,16.0,16.0,0.1509433962264151,0.0,192.45283018867926,0.7547169811320754,0.0,193.20754716981133,0.00020903634246125362
ocsvm,0.995,53,1.0,,,0.0,0.0,200.0,0.0,0.0,200.0,0.00011944933854928778
